product_code,cluster,cluster_id
17881G,-1,noise
17880123,-1,noise
17880110,-1,noise
1787615,-1,noise
17851M,-1,noise
17851F,-1,noise
17851P,-1,noise
1785479,-1,noise
1784990,-1,noise
17849018,-1,noise
17849013,-1,noise
17854018,-1,noise
17849019,-1,noise
17849012,-1,noise
17854040,-1,noise
17854035,-1,noise
178941F,-1,noise
17849017,-1,noise
1788554,-1,noise
178414,-1,noise
17851BB,-1,noise
178853B,-1,noise
1785402,-1,noise
1785420,-1,noise
1785416,-1,noise
17873L,-1,noise
178531,-1,noise
178552,-1,noise
17853SEZ,-1,noise
17882050,-1,noise
17900,-1,noise
1788204R,-1,noise
17901,-1,noise
17875O,-1,noise
1788010,-1,noise
17877990,-1,noise
17863,-1,noise
17863CW,-1,noise
17863012,-1,noise
17863CWS,-1,noise
1786537,-1,noise
1786541,-1,noise
1786539,-1,noise
1786539,-1,noise
17860A,-1,noise
17861044,-1,noise
17861045,-1,noise
17861054,-1,noise
178604,-1,noise
178691,-1,noise
178851,-1,noise
17861061,-1,noise
10002B,-1,noise
1786104F,-1,noise
17861999,-1,noise
1786710,-1,noise
178616,-1,noise
17861051,-1,noise
17861047,-1,noise
178618,-1,noise
1769990,-1,noise
17862888,-1,noise
17855688,-1,noise
1786704,-1,noise
178688,-1,noise
179001,-1,noise
17872,-1,noise
1786708,-1,noise
17874,-1,noise
178702,-1,noise
17870,-1,noise
17869FMC,-1,noise
1787080,-1,noise
17870999,-1,noise
17871018,-1,noise
17871011,-1,noise
1787120,-1,noise
17864020,-1,noise
178649,-1,noise
17864017,-1,noise
1789095,-1,noise
17867082,-1,noise
1786704,-1,noise
178668,-1,noise
17866946,-1,noise
1786708,-1,noise
1787120,-1,noise
178745,-1,noise
15443,-1,noise
15446,-1,noise
15445,-1,noise
15447,-1,noise
15001085,-1,noise
15215C,-1,noise
152081,-1,noise
150201,-1,noise
15002023,-1,noise
15001,-1,noise
15002B,-1,noise
152309,-1,noise
15000S,-1,noise
15009,-1,noise
15220V,-1,noise
15006083,-1,noise
15004034,-1,noise
15004052,-1,noise
15005899,-1,noise
15076,-1,noise
15005A4,-1,noise
15077370,-1,noise
1507734,-1,noise
1507733,-1,noise
15220997,-1,noise
15004C8,-1,noise
15004047,-1,noise
15008989,-1,noise
150122,-1,noise
15006020,-1,noise
15006018,-1,noise
15239,-1,noise
15002032,-1,noise
15006092,-1,noise
15238,-1,noise
170886,-1,noise
