product_code,cluster,cluster_id
1041613,694,refined_cluster_cluster_694
10486045,694,refined_cluster_cluster_694
10486044,694,refined_cluster_cluster_694
10416615,694,refined_cluster_cluster_694
10486CP,694,refined_cluster_cluster_694
10486C,694,refined_cluster_cluster_694
10487C,694,refined_cluster_cluster_694
1048656,694,refined_cluster_cluster_694
104865,694,refined_cluster_cluster_694
104866,694,refined_cluster_cluster_694
10486501,694,refined_cluster_cluster_694
10416107,693,refined_cluster_cluster_693
10416105,693,refined_cluster_cluster_693
10416108,693,refined_cluster_cluster_693
10416104,693,refined_cluster_cluster_693
10416999,693,refined_cluster_cluster_693
10416110,693,refined_cluster_cluster_693
10500034,702,refined_cluster_cluster_702
10500001,702,refined_cluster_cluster_702
10500038,702,refined_cluster_cluster_702
10500039,702,refined_cluster_cluster_702
10038115,695,refined_cluster_cluster_695
10038308,695,refined_cluster_cluster_695
10038206,695,refined_cluster_cluster_695
10660939,695,refined_cluster_cluster_695
10660928,695,refined_cluster_cluster_695
10161000,198,refined_cluster_cluster_198
10164577,198,refined_cluster_cluster_198
10164575,198,refined_cluster_cluster_198
1066092F,198,refined_cluster_cluster_198
10164583,198,refined_cluster_cluster_198
10181602,198,refined_cluster_cluster_198
10161000,198,refined_cluster_cluster_198
10164588,198,refined_cluster_cluster_198
10164677,198,refined_cluster_cluster_198
10164NRC,198,refined_cluster_cluster_198
10165AIB,198,refined_cluster_cluster_198
10164072,198,refined_cluster_cluster_198
10164072,198,refined_cluster_cluster_198
10189894,198,refined_cluster_cluster_198
13005A,475,refined_cluster_cluster_475
130045,475,refined_cluster_cluster_475
13004ASW,475,refined_cluster_cluster_475
1014044,475,refined_cluster_cluster_475
13005ASW,469,refined_cluster_cluster_469
13005432,469,refined_cluster_cluster_469
13005412,469,refined_cluster_cluster_469
10437IB,470,refined_cluster_cluster_470
1043711,470,refined_cluster_cluster_470
10438001,470,refined_cluster_cluster_470
10437100,470,refined_cluster_cluster_470
1043713,470,refined_cluster_cluster_470
1043712,470,refined_cluster_cluster_470
10180A,533,refined_cluster_cluster_533
101801,533,refined_cluster_cluster_533
10174699,533,refined_cluster_cluster_533
10176,533,refined_cluster_cluster_533
1018303,533,refined_cluster_cluster_533
10176B,533,refined_cluster_cluster_533
10177B,533,refined_cluster_cluster_533
10177B1,533,refined_cluster_cluster_533
1017513,533,refined_cluster_cluster_533
10443Z,474,refined_cluster_cluster_474
10443P2,474,refined_cluster_cluster_474
10443566,474,refined_cluster_cluster_474
104435,474,refined_cluster_cluster_474
10443PK,477,refined_cluster_cluster_477
10443A,477,refined_cluster_cluster_477
10443876,477,refined_cluster_cluster_477
10148777,477,refined_cluster_cluster_477
10443P1,477,refined_cluster_cluster_477
10439F,884,refined_cluster_cluster_884
10439F,884,refined_cluster_cluster_884
10439019,884,refined_cluster_cluster_884
10439848,884,refined_cluster_cluster_884
10439846,884,refined_cluster_cluster_884
10438999,884,refined_cluster_cluster_884
10438,884,refined_cluster_cluster_884
1032A323,555,refined_cluster_cluster_555
1032A322,555,refined_cluster_cluster_555
10324430,555,refined_cluster_cluster_555
1032A321,555,refined_cluster_cluster_555
13083790,555,refined_cluster_cluster_555
1032A2IB,555,refined_cluster_cluster_555
